scenario,dimension,algorithm,short_name,trial_id,success,iterations,path_length,planning_time,tree_nodes,first_solution_iter,convergence_time,effective_sampling_ratio,smoothness,clearance
2D_HighDensity,2D,Informed-RRT*,IRRT,22,False,600,inf,3.627060890197754,981,inf,inf,0.2975,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,23,False,600,inf,3.50014328956604,1012,inf,inf,0.285,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,24,True,581,2290.2098401900553,3.1084280014038086,991,381.0,1.947737455368042,0.30431034482758623,32.46576352417953,25.14972120594421
2D_HighDensity,2D,Informed-RRT*,IRRT,25,False,600,inf,3.1961452960968018,969,inf,inf,0.29333333333333333,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,26,False,600,inf,2.368882656097412,1000,inf,inf,0.305,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,27,False,600,inf,2.5238213539123535,1069,inf,inf,0.30833333333333335,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,28,False,600,inf,2.651254892349243,1052,inf,inf,0.31333333333333335,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,29,False,600,inf,2.574601888656616,1017,inf,inf,0.30833333333333335,inf,0.0
2D_HighDensity,2D,Informed-RRT*,IRRT,30,False,600,inf,2.6178557872772217,1080,inf,inf,0.2916666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,1,False,600,inf,2.6333677768707275,1041,inf,inf,0.29833333333333334,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,2,False,600,inf,2.5789923667907715,1072,inf,inf,0.2866666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,3,False,600,inf,2.90262508392334,1073,inf,inf,0.2975,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,4,False,600,inf,2.7139620780944824,1094,inf,inf,0.32416666666666666,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,5,False,600,inf,2.2712395191192627,844,inf,inf,0.27416666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,6,False,600,inf,2.4993252754211426,1003,inf,inf,0.3016666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,7,True,505,2229.1802131734053,2.0308310985565186,935,305.0,1.14473295211792,0.2996031746031746,31.974841769387755,29.66931107928029
2D_HighDensity,2D,SC-RRT_Static,SC-Static,8,True,503,2170.279056512793,2.2734897136688232,894,303.0,1.2832145690917969,0.30278884462151395,32.132174547044,30.718161348087612
2D_HighDensity,2D,SC-RRT_Static,SC-Static,9,False,600,inf,2.537161350250244,997,inf,inf,0.31083333333333335,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,10,False,600,inf,2.4823100566864014,1065,inf,inf,0.2966666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,11,False,600,inf,2.46812105178833,1063,inf,inf,0.29,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,12,False,600,inf,2.7018446922302246,1080,inf,inf,0.2841666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,13,False,600,inf,2.4203407764434814,1046,inf,inf,0.2925,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,14,False,600,inf,2.3955955505371094,961,inf,inf,0.2783333333333333,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,15,False,600,inf,2.4480268955230713,1008,inf,inf,0.30666666666666664,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,16,False,600,inf,2.411745548248291,971,inf,inf,0.295,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,17,False,600,inf,2.4784178733825684,1053,inf,inf,0.3,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,18,False,600,inf,2.4204206466674805,941,inf,inf,0.2758333333333333,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,19,False,600,inf,2.337128162384033,933,inf,inf,0.31833333333333336,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,20,False,600,inf,2.601478338241577,1035,inf,inf,0.30583333333333335,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,21,False,600,inf,2.3423330783843994,906,inf,inf,0.3016666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,22,False,600,inf,2.6815567016601562,1067,inf,inf,0.30333333333333334,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,23,False,600,inf,2.483208179473877,1045,inf,inf,0.31083333333333335,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,24,False,600,inf,2.4156298637390137,1001,inf,inf,0.28833333333333333,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,25,False,600,inf,2.7040343284606934,1020,inf,inf,0.29583333333333334,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,26,False,600,inf,2.5527608394622803,1043,inf,inf,0.27166666666666667,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,27,False,600,inf,2.5245254039764404,1074,inf,inf,0.30416666666666664,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,28,False,600,inf,2.644754648208618,1107,inf,inf,0.29583333333333334,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,29,False,600,inf,2.391098737716675,974,inf,inf,0.30083333333333334,inf,0.0
2D_HighDensity,2D,SC-RRT_Static,SC-Static,30,False,600,inf,2.5748491287231445,1037,inf,inf,0.3025,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,1,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,2,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,3,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,4,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,5,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,6,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,7,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,8,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,9,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,10,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,11,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,12,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,13,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,14,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,15,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,16,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,17,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,18,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,19,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,20,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,21,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,22,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,23,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,24,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,25,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,26,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,27,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,28,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,29,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
2D_HighDensity,2D,SC-RRT_Adaptive,SC-Adaptive,30,False,600,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,Informed-RRT*,IRRT,1,True,800,2805.698799444084,19.17018437385559,1602,800.0,19.158135890960693,0.30125,42.45665340052882,86.44683932907263
3D_HighDensity,3D,Informed-RRT*,IRRT,2,True,800,3004.448170022425,19.16429042816162,1599,800.0,19.151302576065063,0.28875,49.71981249837941,173.08327437957013
3D_HighDensity,3D,Informed-RRT*,IRRT,3,True,800,2706.122533211469,18.220434427261353,1597,800.0,18.207801818847656,0.30375,45.88306043778276,85.32558350239661
3D_HighDensity,3D,Informed-RRT*,IRRT,4,True,800,3014.223110039738,18.897298097610474,1600,800.0,18.884650707244873,0.305625,44.00897604659072,86.5730827581557
3D_HighDensity,3D,Informed-RRT*,IRRT,5,True,800,2787.8347727538803,17.781144618988037,1599,800.0,17.769086599349976,0.300625,42.909992066922925,84.93940935780572
3D_HighDensity,3D,Informed-RRT*,IRRT,6,True,800,2525.728263348138,18.875225067138672,1602,800.0,18.864161252975464,0.28125,35.65225211246044,95.0179327672389
3D_HighDensity,3D,Informed-RRT*,IRRT,7,True,800,3078.8309780631207,19.751876831054688,1601,800.0,19.738873720169067,0.3075,44.88234049558068,126.32662458110588
3D_HighDensity,3D,Informed-RRT*,IRRT,8,True,800,2604.4480341801427,18.373817920684814,1600,800.0,18.36261296272278,0.304375,41.82188451893438,114.44526295908386
3D_HighDensity,3D,Informed-RRT*,IRRT,9,True,800,2494.3959489367803,16.517403602600098,1602,800.0,16.506416082382202,0.31375,45.8436464921007,71.7576821775828
3D_HighDensity,3D,Informed-RRT*,IRRT,10,True,800,3132.346529800259,17.82706642150879,1599,800.0,17.815068006515503,0.3025,39.816404344622335,107.15913666941672
3D_HighDensity,3D,Informed-RRT*,IRRT,11,True,800,3038.176183727024,17.86186695098877,1600,800.0,17.8507399559021,0.3025,46.147952293850295,103.99174276319586
3D_HighDensity,3D,Informed-RRT*,IRRT,12,True,800,2622.699461735951,18.039186716079712,1601,800.0,18.026182413101196,0.290625,41.26007727098494,87.51208068097255
3D_HighDensity,3D,Informed-RRT*,IRRT,13,True,800,2798.5236634489097,17.791120767593384,1602,800.0,17.77947235107422,0.285625,44.2543269475754,96.0382672974971
3D_HighDensity,3D,Informed-RRT*,IRRT,14,True,800,2604.027457195918,19.808813333511353,1600,800.0,19.79703164100647,0.30375,47.71600946327008,75.32813994437277
3D_HighDensity,3D,Informed-RRT*,IRRT,15,True,800,2975.3161048036,17.246927499771118,1602,800.0,17.234941482543945,0.283125,46.01621834413088,99.40378318915536
3D_HighDensity,3D,Informed-RRT*,IRRT,16,True,800,2929.482073991037,18.446293115615845,1600,800.0,18.435292959213257,0.28625,43.85892520313042,110.9834883382354
3D_HighDensity,3D,Informed-RRT*,IRRT,17,True,800,3058.1297062619965,16.497552633285522,1601,800.0,16.4852511882782,0.295,47.45023282057278,99.88470205856395
3D_HighDensity,3D,Informed-RRT*,IRRT,18,True,800,2953.408635386251,18.59782600402832,1601,800.0,18.58474373817444,0.3,44.828372123318736,105.84651730764688
3D_HighDensity,3D,Informed-RRT*,IRRT,19,True,800,2707.432497464877,17.737135887145996,1599,800.0,17.725120544433594,0.28625,44.492173088686265,87.4702711466495
3D_HighDensity,3D,Informed-RRT*,IRRT,20,True,800,2825.926618749,18.42778706550598,1602,800.0,18.416712284088135,0.29625,46.54013880852865,102.08548021059072
3D_HighDensity,3D,Informed-RRT*,IRRT,21,True,800,2953.200317596686,18.904221773147583,1596,800.0,18.892218351364136,0.318125,43.407764175511815,108.83114630806115
3D_HighDensity,3D,Informed-RRT*,IRRT,22,True,412,3313.236649575567,7.121654748916626,824,212.0,3.3555054664611816,0.3102189781021898,44.09969028363199,108.33731391518276
3D_HighDensity,3D,Informed-RRT*,IRRT,23,True,800,2710.4222968562517,18.393041849136353,1602,800.0,18.381036043167114,0.303125,43.76362316480526,129.3034918686194
3D_HighDensity,3D,Informed-RRT*,IRRT,24,True,800,2687.0049135369172,16.955626964569092,1602,800.0,16.94456148147583,0.284375,41.53273338682349,125.55740273677065
3D_HighDensity,3D,Informed-RRT*,IRRT,25,True,800,2747.1545471879826,17.765084505081177,1601,800.0,17.754016160964966,0.2825,39.93265439847579,90.96630187658411
3D_HighDensity,3D,Informed-RRT*,IRRT,26,True,800,2753.3181337421493,19.01836848258972,1599,800.0,19.00611400604248,0.29875,42.505271558514934,104.69177287974583
3D_HighDensity,3D,Informed-RRT*,IRRT,27,True,590,3132.1733725433605,9.300218343734741,1178,390.0,5.9196460247039795,0.2767402376910017,44.43177697604496,88.11825977926162
3D_HighDensity,3D,Informed-RRT*,IRRT,28,True,800,3213.990670163675,17.148181676864624,1602,800.0,17.136122941970825,0.285625,48.77296329348806,103.0274864088575
3D_HighDensity,3D,Informed-RRT*,IRRT,29,True,800,2525.897905002891,18.750019073486328,1602,800.0,18.737950086593628,0.285625,43.36329283817473,82.6370157570293
3D_HighDensity,3D,Informed-RRT*,IRRT,30,True,800,2781.908563412984,19.825451374053955,1602,800.0,19.81244993209839,0.29875,45.67976784249451,124.81231886712793
3D_HighDensity,3D,SC-RRT_Static,SC-Static,1,True,800,2777.643087343079,19.478676319122314,1602,800.0,19.46586275100708,0.29875,47.08441718359552,99.26559365120096
3D_HighDensity,3D,SC-RRT_Static,SC-Static,2,True,800,2887.721833774515,19.44023823738098,1590,800.0,19.428172826766968,0.30375,42.102682744338026,109.19716367213864
3D_HighDensity,3D,SC-RRT_Static,SC-Static,3,True,800,2941.112118232166,18.531975269317627,1590,800.0,18.51891303062439,0.29625,42.794219016618165,77.47395262354048
3D_HighDensity,3D,SC-RRT_Static,SC-Static,4,True,458,3341.487025545189,7.349989175796509,914,258.0,4.0864527225494385,0.29321663019693656,46.554155166518136,108.57237459928042
3D_HighDensity,3D,SC-RRT_Static,SC-Static,5,True,800,2684.5930810009077,17.437480926513672,1598,800.0,17.4254789352417,0.2725,47.0446679252557,89.00631876423476
3D_HighDensity,3D,SC-RRT_Static,SC-Static,6,True,800,2608.4593517512176,18.784629821777344,1601,800.0,18.773629665374756,0.295625,43.18848996379112,87.27742651054093
3D_HighDensity,3D,SC-RRT_Static,SC-Static,7,True,800,2937.1849977860684,18.656086921691895,1593,800.0,18.644080877304077,0.300625,44.277371479605435,75.89915827596614
3D_HighDensity,3D,SC-RRT_Static,SC-Static,8,True,800,2750.0609624846848,18.73966336250305,1601,800.0,18.728657245635986,0.29,42.47483689269011,95.13699392176066
3D_HighDensity,3D,SC-RRT_Static,SC-Static,9,True,800,2692.069525029581,16.92892622947693,1602,800.0,16.917989015579224,0.29375,46.19090794387194,126.57400458616841
3D_HighDensity,3D,SC-RRT_Static,SC-Static,10,True,800,2718.8148314564987,17.85010075569153,1600,800.0,17.83810305595398,0.284375,42.99813207516234,96.84011857240061
3D_HighDensity,3D,SC-RRT_Static,SC-Static,11,True,800,2915.918174001923,17.697605848312378,1602,800.0,17.685530424118042,0.318125,39.80568223882465,92.79198484718891
3D_HighDensity,3D,SC-RRT_Static,SC-Static,12,True,800,2511.012865930398,18.831278800964355,1602,800.0,18.820279836654663,0.325625,51.301066520172206,90.37426316347775
3D_HighDensity,3D,SC-RRT_Static,SC-Static,13,True,800,2773.329379723211,18.737578868865967,1602,800.0,18.7255699634552,0.294375,51.036376185498256,115.67349869831426
3D_HighDensity,3D,SC-RRT_Static,SC-Static,14,True,800,2854.766123847276,19.278140783309937,1602,800.0,19.266138792037964,0.30375,44.92385144566962,107.33229828776045
3D_HighDensity,3D,SC-RRT_Static,SC-Static,15,True,800,2715.845754128978,17.139464378356934,1600,800.0,17.127461194992065,0.285,43.35368335447408,79.51034482365654
3D_HighDensity,3D,SC-RRT_Static,SC-Static,16,True,800,2932.867391107003,16.592795372009277,1602,800.0,16.581799268722534,0.3025,46.95342704191383,101.55005814875275
3D_HighDensity,3D,SC-RRT_Static,SC-Static,17,True,800,3109.1748006097114,18.206074237823486,1599,800.0,18.195072650909424,0.3075,45.24399046645563,106.04699620123498
3D_HighDensity,3D,SC-RRT_Static,SC-Static,18,True,800,2840.2873200010117,18.75168800354004,1602,800.0,18.739685773849487,0.335625,40.6213759084599,102.55928116246807
3D_HighDensity,3D,SC-RRT_Static,SC-Static,19,True,800,2735.2343272692933,17.942862510681152,1602,800.0,17.93187189102173,0.313125,44.96969800629011,82.15660447726108
3D_HighDensity,3D,SC-RRT_Static,SC-Static,20,True,800,2627.7816489939214,17.144155740737915,1600,800.0,17.132154941558838,0.2925,45.00369537567638,82.39362343411324
3D_HighDensity,3D,SC-RRT_Static,SC-Static,21,True,486,3210.807338874616,8.01826000213623,971,286.0,4.411444425582886,0.32577319587628867,45.014808336177396,107.41206706853545
3D_HighDensity,3D,SC-RRT_Static,SC-Static,22,True,800,2671.4166764179026,18.33139204978943,1592,800.0,18.319326877593994,0.2975,42.16246120502578,85.59867690346223
3D_HighDensity,3D,SC-RRT_Static,SC-Static,23,True,800,2715.8342443213255,19.13237476348877,1601,800.0,19.1203830242157,0.3,44.64881304415117,83.3398559349221
3D_HighDensity,3D,SC-RRT_Static,SC-Static,24,True,800,2626.744790986135,18.118526220321655,1600,800.0,18.107453107833862,0.304375,34.729120296221524,82.46138525442669
3D_HighDensity,3D,SC-RRT_Static,SC-Static,25,True,800,2772.3402435634025,16.788857460021973,1600,800.0,16.77627992630005,0.275,41.59214181978471,91.72499632824122
3D_HighDensity,3D,SC-RRT_Static,SC-Static,26,True,800,2991.8481763116315,18.725611686706543,1602,800.0,18.713677167892456,0.2825,43.126103699834005,116.53165897565187
3D_HighDensity,3D,SC-RRT_Static,SC-Static,27,True,800,2695.61749488322,18.55753779411316,1600,800.0,18.545482635498047,0.285625,43.03854013499168,81.67383247709307
3D_HighDensity,3D,SC-RRT_Static,SC-Static,28,True,800,2781.322126968097,18.79884910583496,1601,800.0,18.787850856781006,0.295625,43.257985251773576,81.78864571511703
3D_HighDensity,3D,SC-RRT_Static,SC-Static,29,True,800,2832.48559462983,19.107909679412842,1602,800.0,19.095900535583496,0.294375,43.55047381362551,97.59864533023354
3D_HighDensity,3D,SC-RRT_Static,SC-Static,30,True,800,2971.0271500487415,19.102946281433105,1598,800.0,19.09094738960266,0.29,49.938053358625595,160.1895914089595
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,1,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,2,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,3,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,4,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,5,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,6,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,7,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,8,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,9,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,10,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,11,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,12,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,13,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,14,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,15,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,16,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,17,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,18,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,19,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,20,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,21,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,22,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,23,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,24,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,25,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,26,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,27,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,28,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,29,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
3D_HighDensity,3D,SC-RRT_Adaptive,SC-Adaptive,30,False,800,inf,0.0,0,inf,inf,0.0,inf,0.0
